job_id,experience_required,salary_min,salary_max,C++_expected,Python_expected,Java_expected,SQL_expected,Excel_expected,JavaScript_expected,HTML_expected,CSS_expected,Machine Learning_expected,Data Analysis_expected,Project Management_expected
271,14,79300,102415,9.37963062521886,1.4038627293023254,5.642081043256052,0.8539598390726899,9.623537778546401,1.4110309706738633,1.0604400190071106,3.5136893510516054,1.6566305108381185,9.542655462506106,1.2400643958636925
272,11,65454,79918,9.64525298082627,4.661874823495955,5.935170132819106,8.395351326261626,3.3347271011962287,9.412735428631079,2.086391902048914,1.1515853402004084,0.5349663857659925,6.615479192055908,9.203540063828616
273,10,103565,123848,6.672699159109098,1.4814201588588394,9.173575289232614,3.4616983147316036,9.728676160935354,1.280590844447258,1.7029066407083737,2.927366138386267,6.823222085978065,9.941787385225464,8.758276670830611
274,0,37664,48785,0.38840979352926963,5.078239187367829,7.4065915048764435,9.64932271483398,4.135828853236875,2.3973967333265622,1.4799853177208955,2.1777950053743167,1.3467774861650694,6.496749018603859,6.555571336199854
275,0,86861,117104,4.906663833913464,7.963916988399598,9.777725670660427,7.224650936258818,1.6797950982677123,5.9736544395975235,0.17919983545148455,7.593507040921237,2.9976209436363463,7.813621760047447,5.702296353963632
276,1,55798,94265,0.0665937646826309,0.30488927497625884,3.879332415623721,1.0768155119441847,9.80057173640267,6.415656380072887,0.7498877078106347,9.952788834373074,1.5824817981953687,2.1518677087496663,5.257638678152887
277,1,85548,123755,4.332385093217646,7.91041570316517,9.019596658765593,5.694721544160858,6.316605468699171,5.868974657918228,4.397982449436451,1.8860103394771388,5.667383328664684,4.651186948383995,3.2843321314413565
278,13,58966,107796,9.982041236555215,0.3803148226525188,3.1984266564236528,4.236006007264884,2.1813503268492127,9.782472362285347,1.1574981921487226,3.0246533806058027,2.543881472000865,7.765945874279623,2.628612226066971
279,0,46770,95109,2.328897386050386,7.637700375336749,3.028745084112364,3.9521003439580014,6.065999136058705,4.40551233860913,8.305584608530062,2.4503132082436565,6.425255468573824,6.085710009406329,3.021235577177949
280,2,81735,122292,8.896442742523202,0.9101983170715733,9.300945144605166,4.013037032134234,3.7301994810159824,6.976400794387797,4.439037977346075,0.4982795638237125,6.326780948860076,1.529956569587173,7.012993738522027
281,5,116709,155201,3.1196280320547953,9.029718884866726,3.453235789711183,9.852719322864358,9.07974627986718,8.779130960877263,4.929336843591209,9.0310589522282,9.106903085671705,9.701765366967903,4.990893836493768
282,7,111484,141450,4.836107859318032,1.221189064645416,4.705539171959991,5.062074651922515,0.5977942665061442,8.869721162356898,6.355616025208613,4.224651621327897,5.726504424032402,0.5954033765952305,5.46071171819723
283,0,109064,127307,3.005535148159324,9.242912649967561,8.496787347493704,0.5048508344857927,2.501678481329411,7.791258658830799,5.237008762971157,5.199816740792379,6.879983305239607,0.5623897920630472,0.0621440821206809
284,13,34760,75878,5.895750723378454,5.859098884324659,2.0241268391776757,2.132008869270652,3.9139726563798427,1.3738940715881531,6.418059520523646,4.051248766016958,3.9888179418127425,7.054635666502566,0.5721994768955452
285,0,52096,63621,3.4433788523651767,6.742193830891462,6.420111380993939,4.947742058439947,1.709386177337433,7.806388101894759,9.17580034760117,5.40476434982645,4.835340153745635,4.604005225868626,0.2634000271108927
286,8,119068,155884,8.364730215932427,0.05543831665861698,9.007901975269116,3.511790343458384,0.28070959734770695,5.613061201570497,0.3787865747987196,6.4663618218332655,1.3973397633393503,4.030053075345313,8.213301362564296
287,4,100070,118907,1.8899652851276771,7.737102500938323,7.909739022497842,9.839915816124204,3.216903743134991,0.3802167341391949,0.5225787243974733,5.811973579615051,3.635448467449992,4.909630354103042,0.8920465420052759
288,6,73179,89849,6.204018035634232,6.223621181141424,2.8178204641082747,0.8634468736491807,1.7039532081936537,9.322791134475468,3.5365528161609303,0.33010160027337476,2.755226877680178,9.615106498050647,7.869036651415547
289,5,68487,82785,4.299910523406636,4.032981471000156,2.5590074048349587,6.84624759612695,3.734143861440895,6.766305673383163,3.855322258440127,3.4821172792820407,8.955502006188134,8.474547115270168,6.7858322925613646
290,10,74265,124085,5.172204541519788,3.4153694680357005,2.605964543410569,3.7264385042042925,1.946716670523213,0.38542168365096496,5.155510956707071,6.939170657121099,7.6787247156543925,7.929060048237627,1.9455492751317671
291,0,70667,104310,2.0923775803451186,4.192442360220591,3.99059596170636,5.849638138066746,1.4437895651315202,2.0440694878155687,9.163146735180334,9.436276629472728,5.671835278973396,8.229424351544791,9.040449923426058
292,2,46101,83465,6.796266071887299,8.322880837115704,9.238497747402878,7.648678654226863,8.607343769224814,5.886262229583573,7.855471156333493,4.181828055793575,4.331336250353414,8.644364914405578,4.3548135660053635
293,6,98855,108926,9.546477812236374,1.9280439483427625,2.6034911055842915,8.668241355534018,5.283336355925861,9.523341725907999,8.087682762864898,9.919046652405436,7.570638701733873,9.524544349300959,4.271841687335652
294,2,40313,76536,1.5077554244225977,2.9915139086721765,5.694276059006523,9.253710086364492,9.756079444077862,8.993504203640569,4.370110575094543,0.026999417032842477,7.18364996005077,1.6581518474029988,6.208652307765666
295,13,57140,77571,4.459449415969631,9.029534875665806,0.012401798865528946,1.208718399580393,8.118206756760603,1.9761551076109996,0.19060796411230485,0.0817866944918455,6.040477642714716,9.677601172336843,5.528152856961912
296,13,67834,78253,1.8869228650614123,7.972641834870416,7.001876924356843,4.514121720299923,3.2270695723869833,4.590327340223589,8.08845501338398,0.7892683425526603,1.182329016963275,5.1562116204190644,1.2780358480470977
297,12,106853,134867,4.292577196443988,0.8616818888788069,7.44744800953142,1.8045887850116993,2.712093146469811,1.8125260264997145,7.083917006772237,3.206851648502095,9.20666772102461,5.634011091782911,3.349239594212042
298,11,41662,62672,1.2008246205713557,9.365266594502051,1.2745144231996808,5.0550909457938245,9.676482489966107,0.34318904489866187,2.2776539179775,9.829639843461198,1.160637651426546,7.133862149386446,0.6592151759669262
299,12,37735,80298,6.323505612059947,3.4240103594903792,8.214156415378426,1.3731136986971415,6.216240919690637,7.171885805686208,6.402369772903849,5.144866518276563,6.245269464699,2.926321149613523,7.449595245045847
300,13,41418,56307,1.516992583572525,9.38612909708308,0.4623514900179193,2.57126407340728,4.80134310220436,9.710243084993062,8.918013572142408,2.0528325091039923,6.550716680795845,5.241864685374623,1.5044857594147065
301,10,100290,122760,5.398985417872351,2.1268209860379117,7.3058710041438655,1.05389366427036,0.1605438154895733,9.763240558998787,0.29559576968690937,9.24709586659541,3.446387346508849,3.890264184001333,6.123837991321604
302,1,63851,104032,8.857283615544189,4.369954828252496,6.458803855516812,3.838194469568866,6.61205990498733,8.78501289757444,6.47751129999226,2.8450042086639704,4.975108635319824,8.132437354942066,0.1009886300575169
303,5,40669,71719,0.09010966823934208,5.6004244183344465,3.378304927093627,4.7617090711319054,9.770414161730617,7.708101967366333,9.03436503394836,1.5685088121067092,3.453513765073332,0.3684468303466981,6.6406492627538665
304,13,45952,78383,8.448447071239903,0.5223821878708523,4.3426855884795215,0.057618267929325784,9.170271956562472,6.888683171788785,7.278886784457214,6.527423268996426,0.61879878692503,9.028202107459489,0.2874954272246921
305,9,45004,72922,3.5389758456338383,9.448682253035127,3.245529533792373,3.760009084946291,4.9516156132137725,6.366664075242942,5.366329975998346,7.381426154954337,3.577130783941743,9.56634044502416,3.144918918810781
306,4,81735,119892,1.986601588828647,0.6649278056696517,3.171937813791599,1.1450085554525102,2.3078725976693937,0.31402365357543816,9.718743090881341,4.02765082206158,0.9915715839709338,2.9601414289463657,2.411223067196123
307,1,97941,125962,2.681779947978673,2.5727444108109787,5.447864556098676,5.1859421070980725,6.656418135469464,9.948032768660138,4.007624120774831,1.5661568213857702,6.637587510406285,5.421183035490702,0.40949081900023443
308,7,77138,99686,2.3941625855836457,1.1985017301423584,3.006958806698635,7.09829875927244,3.3468714452688317,3.9865099790138627,6.403848470381797,7.752026282651534,2.9992178850185693,6.989718193310166,6.7221329561870125
309,13,61991,108187,7.800692894024497,8.174182477877018,0.14493639962013583,1.8273879158722584,5.57500224024424,8.788721194546437,0.6898661040134713,6.580314004044898,3.21993690977198,3.06081522732645,2.090564292666458
310,5,85610,121514,3.437419640439904,2.1913995881935433,6.905172835147223,3.2457749429366336,3.4545512161430025,0.6536591634573174,7.7599515812755495,9.854190503279717,5.884382054194547,2.891426638879212,7.6965069414280745
311,8,58353,85755,3.023378739315561,0.3295729583136253,6.078582037954102,9.190913958398669,2.1335322413993527,9.06476613951337,3.5421102655383785,1.5568954216263076,8.082091674573762,5.863697081165306,1.5677958857731789
312,12,43631,66807,4.290747704620086,0.3252322427636878,9.006176798382736,3.734686053256442,4.630314336338403,4.477578592066619,5.19115470696991,4.041108634771463,0.3439757087732065,7.675571073029312,1.2810811687132906
313,4,50541,69468,3.032750616033778,0.7798856779371321,2.148554862971851,5.976964965445509,0.7149360520072234,4.743020806350529,3.9168946984210598,5.4539448347271176,7.201058576485096,2.9208417475444923,3.3704050757348067
314,11,113461,128499,5.468873336497633,2.352849823190799,2.5293723365994114,0.5666708501832884,8.393257486004465,4.919837014427957,3.060493186665024,4.555465397324908,5.950472249478537,5.93727974941665,9.422649337157745
315,4,32560,70457,9.620399999819384,9.999895590581684,6.128028366418828,8.534480808678254,9.503012429648594,2.9141725666086304,0.8649103082867549,7.840269364962471,2.463351823209744,9.190193197160529,9.117275358781203
316,9,92185,133983,3.8113219830850498,5.990409250071584,1.791632790236256,5.058538319609558,0.4583189102075258,6.158280162932007,7.581607996652683,9.063356021406696,1.6061445390508455,5.716919104782835,7.95559590320864
317,10,88481,105084,9.288599215443474,7.2225878536076635,0.08794438700351348,8.152314463815081,2.627028584397013,8.170134158783632,1.6498690384952863,5.696646719930425,4.327562834324128,5.836859486045393,3.7051702483943205
318,7,92668,119140,1.0890326190436772,7.9543010907593,0.7205838246064522,8.841372963539847,5.48726608026085,1.1002375765568095,7.503407725617775,6.542333624495235,5.9856297939475,3.5107323219257736,3.63807059185436
319,1,82584,110496,9.724042593956698,4.052964063262921,0.3928879281008646,6.9702146134855125,8.821259919108241,5.069721996660904,2.1714744033654165,7.706433463580243,5.397185890022044,8.47876113727768,4.601288601346817
320,14,105793,130759,0.5149253146901234,9.67930646890372,8.672361241727245,6.098151000996043,0.2873206698251052,6.246371152331951,2.413190102189229,9.684076502583702,3.5413880281110988,7.804606768313764,7.235735878925657
321,11,94177,128786,5.677709943661974,6.132717230933972,2.7944370202990942,0.15039234429110926,4.241815980131108,8.078716375077914,9.766363987168386,3.7050575717251366,5.7880615721941995,3.2041642505979917,8.657053902225513
322,8,100683,122734,7.74629087104509,4.046723519097496,6.86756496091844,3.479994424007571,7.181998606726064,9.989478775989438,2.3806402263881896,8.410540251205477,0.4119976510095358,1.987896774872272,8.934970010583426
323,14,48487,89045,2.40504096771869,4.778943591606268,3.3349856381475904,4.476789472675923,8.507031426712665,9.42233714035381,6.443766583025475,3.5896341183884783,7.736394784067545,8.284129388470507,8.613518017187477
324,14,49004,74548,0.2753098500066642,7.300104211394823,8.850516493476915,5.508259231180018,1.4258325756562118,0.6994747963582437,3.824756971337351,4.872732964310812,0.804285261250659,9.835643689978111,5.3809206029424494
325,2,40216,50791,5.1200037753074135,4.651212213335527,4.467743998542916,0.19708080429118535,1.6317814629469252,5.483606424451018,5.378180690976182,6.101043737436321,0.45977460145795623,4.094381380414927,5.835750951618902
326,12,46619,83403,4.0579789210758035,3.9707981561678842,2.8211682398147078,3.1239774637138296,5.565230138344276,2.1230749239283107,9.237887429049309,1.1496591100463704,2.0877484603762264,5.366590818716677,8.074977930235763
327,5,40619,50793,6.248087322357638,6.30797509209169,2.632017569035765,8.578388794747678,0.6610089217926163,5.872759333857127,1.3061354975862338,0.4847802893843889,3.4094930246032473,6.106051912440482,8.425252367984124
328,0,33182,72391,1.0342789788802087,3.1985141385285454,0.9216664787917372,9.119842694733316,3.799106961249211,9.570833388535295,2.7154950264909807,0.608138828285727,8.311569076849812,0.6367500825852246,5.552305386949497
329,8,100651,146369,1.5499548283782072,3.8991823098506364,4.779466998296391,9.8599129151196,6.933049559789026,8.381738469222778,6.710914918516352,1.170804169801073,3.2368552339501386,1.7073029027906728,3.5554692872956126
330,0,37444,86905,6.420311360468429,6.1571136458699876,2.9461395450565964,0.738097885368868,2.9223429202953777,3.008205782404698,8.02258668703445,2.0292137106263364,5.9998477692462995,7.571109761057443,6.997226319752427
331,12,90567,121791,9.999575039188894,0.5797176561516193,4.631560511269273,5.486245916204032,6.0791220712611205,3.0512778590770284,1.5035663500618335,3.3699067285684734,8.000416407407672,0.28747079768521977,6.747832302793628
332,14,45509,91187,8.375784896513638,7.970495977064078,2.885755527193945,3.338572813445561,4.406949469784996,6.443713085374676,2.528051757269685,9.033833011453213,8.858797282012812,2.1776080867039163,6.703853593834731
333,6,91736,140456,1.6802533184432233,6.632513799313967,4.039329351778563,2.67195645804595,2.4796189181791037,2.7002229634531147,0.9238292565863959,2.6428266003181378,2.4085975018271144,7.517670938693656,1.0361712156727687
334,9,43869,84470,4.480415246074755,8.191158283005995,0.06743218531467865,4.176990785235793,1.3095208984972495,0.21020106362212188,6.523657732746958,4.838361331265212,9.12934684922806,4.920499142462061,6.505556540312995
335,13,70604,85423,4.983790178658396,3.0145171315184918,8.52506938661069,9.826104617193794,9.13958185315939,8.449323438639693,2.8486634140018574,6.128729638499012,2.4940051901003377,0.16945008717889065,1.7698109558167308
336,1,86828,110449,4.669549749182464,3.334256387968778,7.97736651602521,6.395606440664849,1.2558971068151314,6.972467287389471,9.170503265044086,0.705012872449795,5.133158291622797,4.451077489680585,5.845428861642032
337,14,77468,100741,2.899037001655995,2.520665028715716,2.2296991920584963,9.51980271611616,1.8621454125059278,8.503812407608288,0.5642161845729365,8.61490316257009,9.701154550155216,7.260191232243134,1.6405631917684604
338,12,77807,88669,2.1529706007138505,2.156757883241106,5.93705906063673,1.8727186787841876,6.948341636307519,8.059077566249943,1.2129040277979997,9.527783378164902,6.626552673887635,1.6942162122051807,5.273091894850056
339,12,61425,94961,1.9200987463127672,5.898640670674872,7.134556814844045,4.237180446125388,0.2751660610183826,2.052759869844759,3.049311445831685,1.8704020841307167,1.2276637180997196,6.198054772817829,3.4645812895695727
340,13,94238,112248,3.0472392741244683,3.8137051959482826,3.71096440572816,8.14941488013421,8.754892663121993,0.9378051056823922,0.2850043691942261,8.256027791396662,1.6746782531008486,3.179526509557032,7.064287785403447
341,2,60826,82623,0.0840045666642475,2.145176171700812,5.266097482823899,6.498340838206307,4.919756775065936,3.6866269004368357,7.148472214489256,5.982057226578833,4.781792745206733,0.282172250961944,3.515009003172124
342,7,116380,150746,2.6543095950606874,6.683245876122726,6.209214711531704,9.105448502781723,2.6491803382103027,6.173367346916637,4.1636125873067815,2.6433779940558146,5.6428751139260145,3.9516753898621007,4.316101141613546
343,11,66129,91796,3.215504423673017,5.078379797577117,5.74786951372824,0.9836591442558984,8.205200602285327,3.8856866333666873,7.895946186012226,2.477683498017762,2.765037969967463,4.822189665328482,2.3578629929027075
344,8,101740,120515,8.852418482653428,8.407142454959994,4.088331787559447,8.18293351930561,5.1429565536319,9.654294235352936,7.203638751647231,7.357372790052466,1.7286368642466132,2.7075430307370754,9.501420578375809
345,4,46685,85746,1.4430740189384283,6.562815313187801,5.211957423339748,6.5549897332322935,0.022242413121624782,4.226648140806838,7.813315642521134,1.0691726793482148,3.7549678835264997,7.723086266200446,5.03239915740504
346,8,73790,117302,9.66220119033564,3.3323349042420416,1.3240098891025154,9.78158049159048,8.149820032792984,1.1069934980187068,2.364538590702119,5.005813756619712,8.74322741613492,5.709668189830966,2.788729928703585
347,0,78098,102901,6.852768667585004,2.4907594894864973,2.510842552014175,5.8256841627162785,9.042580727739619,1.7442295019783471,5.067046299492059,0.8202609994673549,5.3040441246845935,4.846079851486261,7.1109838104634395
348,7,50803,69643,7.668764635104125,8.874151994811442,8.565731457223343,9.03451740493203,2.8739974689455448,2.358353302155991,1.0316237481682167,5.16490679092077,5.408686517238031,5.994543256715184,2.8083268441209155
349,13,103473,136525,8.69394368714774,9.150149342781397,1.389066340461499,8.402597594870112,2.5047163475285474,4.125205911609699,3.689543301828886,4.641643339643359,4.058618625936177,9.901935549764996,3.774277391534694
350,3,39004,81405,8.044098406958506,8.766376039654148,7.698507032643405,3.512720898569912,5.696412661387772,6.48706106413783,7.449282077368786,6.093481258817031,0.6702353693130148,3.319630738734538,3.0522507744457417
351,10,39690,55179,8.49444025588416,3.7480496599969926,9.06610577171271,1.749997129303985,9.102515185881972,8.011270421909336,1.9934742356111224,3.6057770619483334,1.153340153574034,5.793583841394363,3.573463491352883
352,8,79329,104130,8.998288735520243,2.180740614129758,6.288944389530361,2.3826943337934328,3.7023714517516892,8.657168082380784,2.3235555540875086,0.2391748965920415,3.4317348738230735,3.937550407433857,4.701087022212111
353,12,108957,130717,5.44936681375106,6.6204901758846315,8.111564364515072,9.654551092175904,1.7673975922351792,6.753268162109329,3.9781960398057006,6.135888862253125,1.8663642247700896,9.568971979477114,7.369414945411794
354,8,102789,138973,1.9777390524998284,0.8336325741820794,0.3860739713638406,6.120937892018654,7.579950413441438,8.9013002805425,7.4374586152403666,9.951371579821533,0.45245898447324184,1.7849103916861142,2.165916575766551
355,10,48534,68505,6.267663840852411,6.514891657118867,9.136288205622895,0.2818741607620201,0.19681988656659266,9.190371244347231,9.057782232835862,7.600262473858736,3.590599159229221,5.864859248875005,3.8630776760374017
356,0,52835,85743,3.7052377881287524,8.424534654401885,4.837067865865557,2.2810168057979796,1.4992632170649933,2.0117078085458973,1.6544044270867397,0.9766336480504001,9.669256947648053,3.2292646398737848,9.713394833066305
357,1,77449,87730,4.825121376535075,0.8986645678863936,9.479523231309834,5.64727278623737,1.5280479024553306,5.735149389624944,7.4625348807846015,9.120543816836559,6.128731800814359,1.613638922565086,3.4075503548081443
358,5,100584,136393,3.712937620114858,2.538858619354798,5.797775775888971,5.635389759470385,6.954679772409543,7.275643542559436,6.973479539644756,2.0476003552978495,0.9955593546659314,2.1343857595219298,1.3085377523049335
359,9,92231,136651,6.1922594350608335,5.49693000408535,9.206964037556727,8.283288913885132,2.2884553583757627,3.175402893505183,4.7818582347111525,4.223156095522269,1.4949495677136337,2.516127355917134,9.58262155401006
360,1,100760,144221,7.306550113203523,2.483876183609357,7.35770017865879,1.6922060723643573,3.9931755060254046,2.9163382413368244,8.210921831509669,3.7918193402261826,5.181236908865701,1.7507131836086753,7.47320576436252
361,9,55914,99831,8.97348157320769,4.058267605441391,7.403659366096258,3.3417666542407067,1.9149728140644118,4.367460010268966,8.240975944500553,5.448064002508444,3.6534663862606163,9.857792271648986,8.509592716275758
362,12,72756,103147,7.833138707770038,0.500916679577379,4.35438220093768,5.497812978463856,8.348245770290283,1.460124402370856,0.32589336256418466,4.872378284073053,4.754945153242513,5.417956721667166,6.203961395913568
363,8,105786,142089,6.879953083588478,4.485406692250952,5.886294575521902,9.046765906752452,8.188469758370804,8.891665135067212,9.283850065905565,1.105450058664591,4.306592490789197,7.987960124872867,9.588632164140078
364,3,86344,112889,8.383405459585886,1.0288967007012628,7.544491561546639,7.854605007187167,5.887187206190184,4.349843383444388,3.126153831111939,7.065807276975162,3.0002704271011673,4.618624784707565,5.564333563275007
365,7,49596,78846,6.461673589373453,8.574381923690245,1.6591087295334395,1.7518303182126915,1.9521275233356716,4.690483588422108,4.065767426177516,2.4144299550177593,1.1205657566030314,4.038521481610463,0.13447063712136886
366,9,77569,116890,8.057540167619464,6.927469500213369,2.1512125539855798,5.2825104905178115,3.0444814339481496,5.983787973689489,0.5639771683567596,0.5832453615846489,1.568674702701135,7.65424168946201,3.900416719461144
367,1,31936,70272,3.118323877594451,8.684167816799711,4.341825370020005,5.256700250671998,0.41932641508910407,2.2877570192544883,2.095767716756,7.605402485828835,8.662481344165919,3.369775095550822,5.721286052182984
368,0,91611,141453,7.105625458125937,1.1905426847275469,0.4891453866868689,6.692207254308041,4.7151313302648745,4.505288315943131,2.394274371867681,3.951013527952092,3.552564369755602,4.3192494882808505,6.455339336491325
369,9,97186,126258,1.4873648066126144,7.7867625207098445,1.3377648955739885,3.306993077724342,6.073282524898235,2.8894223297855435,6.246933344023198,7.415108048437792,8.429098640875576,0.5578627337798703,8.111906836397987
370,12,70149,110418,7.807583800110248,2.9113869173471265,1.1539654466939109,1.8468640874656495,8.300637719761067,6.840454369186318,4.151626429803585,6.129216596984746,4.960949039485322,6.197274765444795,8.7739534761327
371,11,59764,86608,5.3681355111758275,8.195111797307096,3.6214259218846023,2.368926414691982,1.249720909095109,4.011639006720297,9.562847478211078,5.1062665909115825,2.9058746496663668,5.670630845468191,7.663891867364674
372,1,111594,136310,6.825606005519347,2.4413793712382494,3.607240534057168,3.478161981060597,9.085937037948637,2.3960548181943455,6.454216450631921,5.73287998885251,8.512365646523396,6.432657993310774,1.9843694259258349
373,5,49474,74325,4.417639218435703,5.500557529752625,2.5296803669914993,5.545003763838256,6.874777566418745,1.689411303074445,6.589444407878257,9.556732426212003,9.077589382274178,3.0715223665663514,8.094868177487264
374,10,62284,74434,3.3550385986470332,7.7341902176025705,4.901996339756618,6.557777670090461,5.500535957266982,8.830819667122604,5.474884779768354,3.455357615632079,0.5051217889215476,8.81104953995824,0.49919107799016316
375,4,71961,91593,0.5268228302653688,2.2757086188638187,0.11207809647407418,6.658083481158185,3.345096900139932,1.0187830389513286,5.756065264666752,2.4008766635845302,5.037212046332581,2.4335954400459414,6.388291289617889
376,7,68170,79755,5.256851681501828,8.870112917007862,5.8780241387879055,9.86867944324072,3.1372346293403397,5.516835688095862,5.286821354437079,1.5863974716506257,1.7386534094566874,5.389411766251158,0.25763916693470224
377,7,83760,106833,2.5545383218257554,0.7748365322264816,0.9728425139791708,3.291067783232615,2.783885601892112,7.816221031799576,5.855808864189196,5.9882921436515035,2.534969877880032,3.0497120040033057,2.8725729000743163
378,2,62635,96539,2.3140332862275734,4.997542066450476,3.976270541347031,0.9296496233624574,0.15985296386241576,6.105712475552839,1.9714140669748936,6.3669900071235634,0.8991792919809316,7.452181759539118,4.852327702965144
379,11,113970,141520,5.712638481780953,5.458970662452936,7.482617524773586,1.2603714449668868,0.918522957726714,1.6706968865098304,1.0476615735625971,7.972524226929892,5.273240539182156,6.737676776156418,7.11227867406432
380,2,37392,76416,7.440198267877683,6.337464194198052,4.640585944171739,6.5006723046228485,7.190589027309459,8.529462395600023,0.29609335165912576,4.288905884868086,1.370536003461722,9.86405412644162,5.264591710206826
381,10,64267,107202,2.0614058142334377,1.8558149043441718,0.7715362179941299,6.116192865564408,6.319080030775868,5.605799517102426,1.7848695689250527,3.6626317302645273,2.1074820332971056,4.784407844866658,8.479175551739615
382,0,92585,116349,5.922755960885385,9.756115471158086,6.4872039424066426,4.978484512744825,8.278876632987798,8.279820222531148,0.6515549668661014,7.647173636119393,4.1263634697831275,1.3587376680689234,1.1509883249578379
383,11,35604,73790,8.244761207553102,2.7484341364909657,0.9885883236375881,4.833073426297242,7.236437265737598,9.54118159711522,5.584765164111706,6.189230158016514,7.425731749087026,2.039837010091008,5.6633241924731745
384,5,52696,96339,2.936611558326634,2.100062685389622,9.924862019398539,8.46771733751085,9.31622357126159,8.189247429528448,2.5271997380661837,7.983879443181404,3.611727461554822,7.14062107381642,4.0211731139156015
385,4,77241,121059,0.8317337180204143,4.830351502877184,1.9796446711227922,8.952208850938097,9.258171380366742,3.100750243557738,4.679710995522822,3.8511161072370506,3.7514975847335643,1.760157563147805,4.273588401943952
386,11,44274,84527,2.4115997308839443,2.9572581605422865,2.9203961301791406,0.5489409997412542,7.232569392042551,9.422349745430001,2.428110916980748,2.8611938035885096,7.596557691736189,5.746061431925368,7.277516023570765
387,2,45062,75925,1.5438795811289352,3.372698007355254,7.651569394888007,7.370965526624305,3.01868619781567,4.098268852090844,6.067877491928586,8.668989693737434,5.890279903469021,0.5206741449471242,1.46752449374841
388,0,107660,138364,4.300854543078676,2.9667499150243346,1.3461672574682404,9.5258029806825,7.64974161259196,5.511968008652475,8.195146069547919,1.7036736250645557,0.7486399337293503,0.2676318307096959,2.8847893141643564
389,6,68504,86728,4.996763428042417,4.459784502739502,6.2727391011905445,1.409690210678085,5.40732792621701,3.019406411522941,8.256208717999808,6.324242238014371,2.808418475340776,5.578658550152325,2.353145537479693
390,13,90576,114426,0.14525936907613834,5.540715850971942,2.1520695178566216,1.2144660035559607,5.769969573603813,4.457273085318013,4.67081192109714,5.168097222426555,8.00956867363818,3.753788382189902,8.878507522964034
391,11,60745,81577,8.637590569519741,4.178900292357408,9.606855402401555,8.297663552866881,4.247634269955913,5.265660643598745,4.7050814395165075,4.638749137761139,8.069612449120353,8.79554382000385,5.13859946361446
392,9,102551,115820,7.751695877130444,7.606827886022417,9.81408014958888,8.042088518405297,3.3760231105235725,6.290121949534346,8.515618662579268,4.991373078551757,8.433643076335425,8.465705866903356,3.906463770529527
393,1,38064,79500,1.773072337339604,1.6850937345514594,9.53826783373612,4.538190071604359,0.16539827129794182,6.303656964510617,4.726096147450667,2.517387528427143,1.9649990841006748,1.128719888011256,1.768942766238727
394,3,118624,132359,3.7279999847570577,5.95602727047957,6.843901258075387,3.8721232855488608,8.311460822448296,8.990859439384836,4.370848347099856,9.045537157517664,2.136205768473812,8.718646313244612,3.855956414896484
395,13,111707,157408,2.4968099418507017,5.092595468110752,4.244253085198924,5.323774684229802,1.8504265859901114,3.665042796829802,7.491825165032084,9.981121354736239,0.4541185437902828,2.2604803895581824,0.8101119059768458
396,3,83936,122453,3.4295595323457393,5.16947088008036,9.40727903039908,0.17926507674718373,3.958714461016055,6.458681215257029,0.8107274058257241,3.885711061534943,5.530149292161503,4.087111363328907,5.538622433477077
397,9,86210,103540,1.2654695720499953,1.510843012366233,0.03187718504620518,6.87431718973423,8.031326846463294,1.7166486502068579,9.419284907454445,6.348491495556285,4.414454877214199,0.25724814961502696,4.244307270495935
398,14,60438,98381,1.6365697138855728,3.8724507462891387,9.79551933106376,4.657852856355339,0.29149832769813755,8.0900081123242,7.737539443699577,9.30993227605,1.5095042940274017,3.239497433995467,0.8837678738118016
399,0,62500,99637,7.198649402081707,4.4477339186643725,5.6179199910186455,2.546457682137331,3.2134413580390673,2.1437578666805193,2.920558332540298,3.1777570111687616,8.863994678716308,1.2838711716487317,6.58156811324968
400,14,70448,114080,2.4691011077657956,0.5934919429869701,6.22840413206273,9.681019256156237,9.772688018372538,9.018461973512082,6.199195257236527,4.777518806507441,1.6167218876774536,0.4454509436195986,8.365093381418156
401,12,103263,146821,1.445910051299334,0.2910375440338342,7.9586266742161635,6.742280450113248,8.194006834118568,3.89976190926131,2.005970294006696,1.6224268245384488,5.623086951295228,5.326911045214224,2.8107911029777064
402,1,62851,77391,1.6731123813111815,6.072466065669069,0.2248137107004644,0.7452116552544241,6.853646206033507,8.800798735159525,6.669786695750771,7.68604861446968,7.305605571206044,5.815629981272479,7.256162704857275
403,14,74374,91877,5.493939390415469,9.627306344470913,1.917356531359854,8.577016504111725,1.391410530923346,6.519440892290138,4.706510398885488,4.644390180158256,1.3096980733348262,9.476010850734335,3.0989576073553913
404,4,59818,73234,8.990470680804785,8.367100318542427,3.4103973619392836,9.84849290905873,9.770336407910683,8.031560553182093,6.2390269540235455,6.037109461650613,0.44111108530016985,2.4983937324150918,6.795042410217418
405,3,88894,113111,2.8318290474744434,0.40193199191371654,9.84917934443381,0.7408838979002097,7.799338426364718,8.868859827003,5.848949313962083,9.679266933030712,4.807647154130805,0.813304824266563,3.518448764769576
406,7,48530,92987,5.99341671833279,6.3579991353472485,4.010066949773047,9.479541232609602,8.217206653123322,2.196617145421479,0.4431744509050406,9.54642311707692,3.693839387376884,8.576600562104987,5.537959123872984
