user_id,experience,salary_expectation,C++_proficiency,Python_proficiency,Java_proficiency,SQL_proficiency,Excel_proficiency,JavaScript_proficiency,HTML_proficiency,CSS_proficiency,Machine Learning_proficiency,Data Analysis_proficiency,Project Management_proficiency
5584,22,142240,3.782676184079252,8.760497411275468,0.310249866044332,5.233430531533884,2.318167340489903,8.631790385989637,4.793045606095814,0.7088938900963726,6.880622387522629,6.594056708722355,2.5319039148033227
5585,22,117442,8.389096995642282,3.780807367976038,8.326629743830807,8.878386488848198,6.452432999594021,9.462014353355025,4.0151675722776,1.4619634277853422,1.0670240677325382,6.688078206861262,5.768916138778363
5586,6,41447,3.357588896069572,6.055114012397391,3.478104119836052,5.046208540975843,8.5089883458291,6.416444571338092,8.716479539322604,8.882828728622323,3.9125242907844857,3.4317225969563636,2.4045342065554607
5587,20,130721,8.57905621284986,8.651315447348946,0.40871078437022534,8.96358745880515,1.1335786832327688,8.783081348479461,9.753320167734893,5.045333773791522,6.592023634099551,8.059959812726342,5.287665391594954
5588,21,114032,8.796732803803078,7.38302728115902,7.75076288725635,0.09277194082945917,5.487781056291103,8.166967854811254,5.824049762683316,9.758258407396218,3.4681416170050063,0.6622334488820769,6.639937359743355
5589,5,142356,7.029382071275555,5.728791814861031,0.9192671447871115,3.7247362733199676,4.670245140984694,9.758508530229877,4.711849385343697,6.571389491256974,7.071179676654658,9.371638214135032,6.301240282917985
5590,21,82090,9.29786790973104,1.6657109716093665,5.695469387241948,0.4676873492736322,5.138254989993656,3.6698768970083604,5.942091137951385,2.482678571480148,8.003772878746606,2.187692925783331,3.712477288732494
5591,13,114807,8.214547129055637,4.028607014761967,6.929277291491949,9.37055445352632,0.7013633139796882,3.7213075892096645,1.4567674115356632,4.252044387186531,9.145309567184,9.004691130804098,6.40411619854397
5592,6,92056,1.9700563023230877,2.3798808860402367,8.181910295683364,2.2632400132270014,7.994773671851484,3.491615987718424,9.15331535079159,1.6481199013561199,4.417892500876945,9.159524121259205,8.881416406746498
5593,14,66961,2.352008536341792,5.96743085901143,5.370385573313285,8.155402882633602,6.304943617597749,4.922124115712354,8.649416299533591,2.1866227044744724,8.813603376788965,1.635916325071145,7.045073882159842
5594,1,110338,0.3491878653255054,5.364766672777805,6.26725977017046,5.5125962807206195,6.960178918592318,3.690157169021914,4.613264412147471,8.307073670760689,8.600324452571344,6.311678707499405,5.857440360460103
5595,5,88820,9.630650181461025,5.997266597779129,9.378581593240114,8.896063740405042,0.44077662624416813,7.852377699944818,3.0667021763926217,4.533724501392005,7.942858055923939,8.868280134491126,7.575314322459844
5596,14,88722,1.306009907136928,5.255018863862052,5.739295893005489,8.635619541695101,4.863466524611615,7.5823557429086055,2.3230319552710768,3.0478798596606262,0.9484015384013023,0.6681359135630882,0.9185451814750567
5597,1,145274,6.282710436909687,3.2765873227066358,2.012377642587051,6.592539771655984,5.09935053925696,5.904360094516758,4.473218357267462,3.413186698209325,6.119798936909792,0.41352512280047105,9.465018825182586
5598,20,90927,5.851788945065733,9.437781071639218,1.2858060995973908,6.321635844403092,5.005499772687988,0.20500619229353423,9.228454987559493,7.14078925450907,8.747063721151937,6.450648036556778,1.1020458949791012
5599,12,121447,6.672505933675398,9.279005312381365,8.699584783963306,3.5247751182363354,5.75689794839011,5.975464300535417,0.45317977980572133,6.206637924209215,8.772462189872376,6.2648385466246905,4.383861535165163
5600,9,134633,1.0866024970294552,1.5252473783357035,4.418935422589481,0.2667703924927489,7.698173210345686,6.359307579148695,5.7393682079785,3.434814585367665,4.64122315491489,6.491684511300452,1.0472396804680917
5601,6,43494,0.8152878789234097,7.592783826524122,4.915139599073708,8.980102324247882,9.76269588026938,5.414108634813969,7.293284293855413,1.002913510647967,4.261175536638936,3.618626984320521,0.6445101113681084
5602,7,67105,9.097103234929433,7.0565651327674574,1.754623184984947,2.7258034114669325,2.074927562268707,0.2320390776643011,0.894906528276842,8.819926499997072,0.9557474264264731,2.2636545259897733,6.114742935541403
5603,5,64589,1.4015364749918857,7.911609621291543,1.886459053622599,0.5131347641511963,4.220838985110975,6.2265727014152485,2.824606459603859,5.414059905083022,0.31394263574697434,9.092724936526249,5.066218269803552
5604,6,69979,0.7213745041514541,5.108302541767204,7.390463467894012,1.020359582979622,0.6197970634862227,8.261970344856458,8.68995137736439,2.159074668439225,3.8003888374865724,3.575556027404084,6.582122883582196
5605,7,119187,3.569805374581244,4.777095683613432,7.055184204716248,5.03904744179649,2.702499745884185,6.731503721386351,0.6702446931536388,3.507356287401885,3.3617710289016136,9.05691152106575,9.725122770103201
5606,1,85565,4.610284755706432,4.4667868962126125,2.471322310120865,5.930113706572632,3.766514077178874,8.721610456908701,5.996737521358188,6.565183926839907,7.4141377715858825,0.48593187362898527,0.6002925262006498
5607,3,85203,9.276219565032175,6.49464025212401,8.356187204793464,7.774584558150231,3.9272511470823535,6.379987057787968,0.11068471122513635,4.6405586475449905,0.7330278116681943,8.375123726416142,2.2133652026266857
5608,24,145094,8.404428327714774,0.31355406540766184,4.525474487194442,8.678658569269626,7.729029924725193,6.340632326525242,0.7916914023600286,4.319759165949008,9.162550583109484,3.797777977477985,6.169361807719449
5609,16,126080,0.2927256515349441,1.6134119788442491,6.619705476795513,9.819034466714612,3.2102189897535247,5.821305309907926,2.841469568533961,9.461768144174435,4.241496529611365,8.667500596685624,7.572945197559852
5610,2,143401,8.65647852138674,0.012428079558912675,2.1986709466886936,5.08343552108831,6.776212730220238,4.459893980515027,6.020965520983717,5.092289110145249,0.8603876943489674,6.254515577841008,1.3278030265361063
5611,8,92679,4.722143107005447,7.653923816252809,1.731373419965665,8.375964147310924,3.861325833164322,0.09716033853213513,2.3977602113583742,6.724811466080682,5.605607047792871,6.937060517588799,3.9195480708714
5612,7,56185,2.253871491542283,5.362989927721726,7.8045954421057,6.575145884829289,2.3834880618310708,1.9135063741349312,2.5190530879795023,9.96979524528631,4.35772261599049,9.109513812043154,6.045445669788418
5613,3,119548,6.424856055525673,3.888177327666873,9.47271392443014,0.9595138077150955,6.446235790375865,0.32778496335261087,1.796115264613417,7.657611637681146,6.831098950916733,8.87271558143622,8.019448654479493
5614,16,72032,8.00886534422453,3.4781917264683795,7.0995676372238945,9.678559302360028,5.873050673223061,0.13887678561331884,4.506333307654037,5.697843022249068,0.6939012447776327,9.33745571163804,3.169769778205006
5615,22,71163,4.448763104227038,8.062833738034854,6.0679926290915756,6.302885890635736,8.687090843251578,8.51795864730622,1.3268251086918992,7.26906550681901,0.937788038602918,9.07344058142909,2.8157254646830623
5616,17,65168,2.226953037208995,3.2860497260322177,0.002882119358198487,9.279194679756824,8.776855256663275,1.4659783879586652,8.351632945549634,5.133124120716142,8.329104521140648,7.541144457796436,6.4949448903331835
5617,22,53213,9.203091438045297,8.731369859624433,2.8270039069791664,8.401366164858642,2.6190559007490988,7.361587963438091,0.5556645655371739,2.0279641725480535,1.5597459899735433,2.450656940249085,8.990860579464671
5618,3,71502,8.531618304333978,6.510918540641397,5.191888235941281,2.5563183155079496,0.5639930837018425,5.022985599735968,1.6872203377629291,1.6911099293638898,9.589090168135163,8.498734121790877,4.711290465397543
5619,7,139038,0.9132168919087413,3.8305262934135484,7.683800430400484,1.3059153273268276,7.255271088307122,7.629398300462964,1.0289268230683946,5.044085900039756,1.3333712665608455,0.8403685774304903,4.931566000654835
5620,23,148526,5.161943257498821,1.2978746909316574,5.4240367885448055,1.021014759887372,9.311879254726016,1.9390950225316417,4.490880204465101,5.024874496545342,1.1539932130986852,4.1763583345474125,4.773752766247315
5621,16,86482,0.9879957829760999,9.091438509976534,6.169035082612451,3.6355216840683258,6.764770628914859,9.158799848482454,3.3457197363665014,3.2810040469181168,0.14028565872461374,3.252983401429179,5.588686153766754
5622,17,136318,5.638785824229005,2.8246758164947283,2.81744996657621,1.993012579996598,4.958996792965484,8.853504141204727,9.346462608291997,5.337128835925876,0.053473291999157624,6.090287157211064,5.079028295751896
5623,11,67014,6.907672839909175,6.295572424505194,8.417702134889089,7.311483042471481,6.969886659157794,8.013356683509121,2.7425245389624386,3.5997908136521106,4.47663002177223,3.8039351680089117,9.958782502495868
5624,8,149495,1.8930124273239513,3.421794431418217,3.378598729984027,1.2164532880594237,6.68378417577773,2.216304343603385,1.2463135785579293,4.020924784033023,5.227190521425306,5.8010850876490005,1.9382922143122894
5625,12,83863,5.824201189837681,8.067094117411225,7.069384487329423,4.04693351615021,5.601456806748915,1.6037101381387797,8.529753941203216,2.62465005259732,2.202087267943921,5.239984028658071,8.58798870334691
5626,22,93874,5.301494418547625,0.24504247933755718,2.052461109493604,0.5632820893755475,0.4824472644686162,6.110578693766632,2.1014099819647667,7.371397051729623,7.583965371510044,2.6290954457285363,0.05926090360156455
5627,7,104330,5.352499019474115,8.257210485785189,9.837157829709632,6.227674485917596,2.7339321112363457,6.447147668536641,3.1558403276296643,6.7164840039300024,9.602721106739658,7.547602635257795,9.736729481002314
5628,12,119632,2.369580643409044,1.2685732463980137,7.002071998991578,9.747606471466497,7.951330034191532,7.339628245497073,2.681678421542336,4.481429723819687,2.245066575106617,3.5357412274955955,0.05818127690040309
5629,0,58843,7.671667268888225,2.5328653126071012,6.57821015073266,1.5543014683853673,5.65514710885497,4.167766650892335,7.499069289657802,2.8908241348951913,5.967886887670656,6.152927677911323,1.251741350415847
5630,13,142221,4.8147874146979905,6.788492169118534,2.1447605541024064,0.37012732835834505,1.9832963880285903,5.302391066722407,9.308285863266317,9.510236963401459,3.008910407166989,9.048755024432841,9.467504029704868
5631,23,83042,4.121569693166006,4.585135908815509,4.205125519472169,0.6411297797611137,1.676011860384633,1.5056657275536989,5.4836299997878415,0.34634904163341806,7.221314659987098,2.2171409888055535,5.663637197571659
5632,23,105720,6.525071772502974,9.886105496533144,3.6192785637437366,0.6616828534774843,7.17398385613405,9.175456462302382,9.362666514907124,8.42520524441272,8.105643776252995,6.5717530488687395,6.3258877722612885
5633,17,50737,6.104537179236036,3.2744129771485286,9.11673701695909,3.857748128924631,0.5488447661253215,9.913175975718168,7.705288094533031,9.775973595219599,3.8388708232167734,7.152508385897419,6.711442719016782
5634,0,125572,5.666141073945892,0.6639306937719103,7.6227556196062265,2.4179251729781184,3.211105710364687,5.777168160000871,3.2551313967221853,2.7172921244265402,1.7112635358561556,8.155281737412873,4.4107927827959035
5635,5,104115,0.47433747895350376,8.445858680747936,7.225107097370693,4.425384558891138,0.7649471124223894,5.3288175667336475,2.7181239608392804,2.619706620496496,9.27922667002704,2.7977181972098952,7.915761218096401
5636,12,147179,1.0890574572870804,6.871352198368953,5.049244451390473,3.4218689751239295,2.169288055205575,2.7238344573639695,6.355094657098852,7.623228749887339,7.341306630465817,9.197534168655322,4.626780259537897
5637,15,92807,5.9780940791733865,8.195655401891909,8.46385838839368,0.42601845956521833,8.059733037428561,3.584172519318379,6.768188653624682,8.566241865374103,6.581951267738187,6.12898822723174,5.4834873332101
5638,15,98723,4.258734776020036,2.202603860472676,3.5000068132772597,6.744003823942259,6.773218155200525,8.943952863709434,2.7720929126949345,9.826196369053811,3.6787698076065967,7.988571370984361,9.491270276294697
5639,6,99491,9.728113908993482,8.784598261718848,7.198299268515114,8.607936537317954,7.059805419751734,5.087718224344716,4.245567196500276,8.402171237046593,5.877805549946663,6.4200381006859475,2.446022399299499
5640,24,95511,4.322735420724024,3.6414806155964516,8.085217223962715,2.9124568892558433,9.84586207953577,3.524454512291504,9.762733379520567,1.2591538718283157,4.916597997553179,8.97212806831119,5.411531728724174
5641,3,83888,9.498004449279325,6.170650769991034,6.17186102714712,2.0384610893063604,6.6205261465557115,3.6468511032256146,9.123860975086197,9.628064855607882,0.12656509711182262,8.28555886083224,5.3628513718116455
5642,22,56465,3.695612374579164,6.2741956312962746,9.529691734735797,9.975060730352522,3.4676455142955165,1.6363523473302122,4.033376190279866,6.435216155629807,2.9124317820769177,6.4297891799316,7.121343322507787
5643,3,125987,8.779954856150239,3.5707890678798404,1.1296120303273183,1.4995766540422306,5.030108683928117,3.8850702426067087,0.23281519115702087,1.818631684077403,9.993198828423283,5.70127752106747,7.179448604452498
5644,10,94354,9.334640665830634,8.085581675580904,0.6406007275881265,4.528963591986047,8.815670223863092,0.25605246063647,9.482828884277996,7.602907008037008,9.285845122378024,9.082304145077579,4.0116611310937556
5645,2,52528,2.0608262683589054,6.804842641517174,5.770595878263896,6.340878207193446,6.2878828220723735,0.20684186390244275,3.564382570742338,8.784268670069526,6.816958984032198,2.8633382523034587,5.553646040954182
5646,9,70040,8.538912495497005,5.19605671007055,2.99882064704918,5.604744656545092,9.726644639185128,5.391996493087219,7.353830904466905,9.489589367170456,4.957486292721303,7.396754658062958,2.0408668202849722
5647,13,64645,3.700419290518923,3.2259851999185907,7.5941774368216635,3.1969470058689797,7.493001087392404,5.401876749425573,6.083623771791954,6.130046584397465,9.529968297751969,8.303403199725663,5.540971234024377
5648,8,104349,7.437382298867282,5.876070617252847,3.5802966256599444,5.376350144069336,6.281629445097892,6.013983136466964,8.877022318526055,2.445522658394638,9.449378213833615,4.95403910361616,7.283054871026646
5649,8,134042,7.128855102717255,2.8830600806099946,5.814107044935174,3.390342242343194,6.42893558686326,0.9862437428005977,6.300683405038598,4.814596024846098,3.4770891602925547,7.217478722549732,5.472624024263317
5650,23,47309,6.822223320351368,9.806251359800749,8.409968640327985,2.6873951626438117,7.859960194914156,4.314841076358795,9.17708710911405,7.806870673835206,2.5912533702701257,2.669209283063733,2.468484769961238
5651,13,100166,8.712506157237202,4.618919829557536,3.994329469497396,1.7142340214836904,8.303648548875145,7.563360003930114,1.3612528787740463,0.04566874254694708,0.8451195451799509,4.760341908332887,0.7452289848687721
5652,8,98385,6.365006923000099,0.4913450664506147,3.6680634384657393,7.446619061330459,0.0546590228558097,5.979833241323487,2.0054967318750427,7.842940769367321,8.465237120612844,8.692424200475903,1.2133767825700237
5653,14,72728,0.20314675395077475,1.2267430036041793,6.674526901219791,3.346165871857526,2.6547377193215347,2.3043323472577324,0.34341131957893567,8.5428079367926,6.492209090701749,7.180061252754832,5.03832279132994
5654,11,120132,1.4640631052338693,6.686289163911974,3.5162960482726313,3.9641704242395748,7.372382437112501,8.062813924840292,1.9029417249013625,1.8056716027499997,0.5513328973859144,4.19474014042756,8.703873137400915
5655,21,87452,9.742490512724428,6.455927434448212,8.066331507419273,3.651540756410908,6.7007809182224145,1.1731952790709943,2.5256848322030736,0.6413896646464468,7.959397012086901,3.9218763474057674,6.585540433719923
5656,1,111323,4.073631758023999,1.3617209504586825,5.431707334982162,5.1102846406005416,0.5009673050212038,3.0745158955528353,4.925270143038451,7.102558453801065,4.369740250862911,1.0798220496809607,9.554589676933906
5657,8,143778,5.563986448154278,9.812820536030834,2.5966542964896444,4.842934199014424,2.050847290044695,5.209242610261495,7.024518486295353,2.984531756607006,8.12421243953916,7.298903608232221,4.504091347279591
5658,0,65170,6.252920201421714,2.3979992326374298,8.34148693520606,8.777695289906337,5.173443131131893,4.89475556504456,6.1964793648296865,5.777975891318212,9.907135423841808,3.299359241687283,9.428062415283364
5659,19,102569,7.500489785104383,8.044302826010622,5.7705606503850415,4.581048685314223,1.5271138927685879,4.741181622375049,0.1685997036286757,1.228920760514668,1.1743862351516687,0.9349668901339925,6.678356495702104
5660,2,110438,1.113006819562059,6.608315237301664,8.599753259823137,4.350849947824454,4.366644617574121,9.619181010985763,8.946205026976159,6.473453098141513,5.1963047935659805,9.681479474956532,3.4030287815461326
5661,13,43067,1.0410320066381062,2.259739959978938,9.687428696401955,0.7377681767516264,3.269636702365637,9.911896646170417,1.544124168261658,2.7496172538577324,8.08706404710242,3.2888331919785987,0.47834984044188733
5662,0,80669,9.119085833422805,6.5646051133795265,6.279303428614297,9.689794520096491,3.6400630529893343,6.717408109381876,8.103803261339147,3.1445160304028095,3.8869658945390007,7.511599750285467,1.7507569531864053
5663,18,66656,5.7536523676221485,1.454217266562261,8.130384813072801,3.325784627544807,4.044446656606993,5.716267410747604,9.769017496376177,5.740276849402791,8.86801419412318,7.218170051140853,2.6810094783839467
5664,5,90911,5.338858998281493,5.955183977547602,8.378740140135555,7.2300994167551345,0.884085903578512,4.116593428709548,8.1864174164153,9.531605635969646,5.304420225145266,7.458115385686521,9.32672906093011
5665,19,83498,2.9291491681274118,1.1924673404151587,8.029887293684263,4.259638599720387,8.157775428308206,8.2732566361891,1.2875230212540623,5.268917905636629,2.7913916472295486,5.447288392752075,7.287881666709618
5666,19,145809,4.7677971528461525,8.868414036493165,2.370942369777133,1.6700512997464367,9.104347418328494,9.810081739756859,6.404693433161918,3.5984380526806725,1.3331365139062101,7.835107834491339,2.0704660212375847
5667,21,93415,3.631982155962091,7.279072935407303,1.2677888957609995,4.208515369926977,4.6936605372924465,1.1973207140319297,9.316303604477763,7.837701435420601,2.0750752226386524,2.9108803228167304,4.687830121110975
5668,0,111053,9.848871459709596,6.075378296319033,7.810990820945175,3.641934362990641,5.722489021862092,6.225435603698219,9.570247536095831,3.7520591658726876,2.9827812116319663,0.7983897530146589,5.10491658668093
5669,6,126523,8.04794866331754,2.3737477087086942,2.0662604184515434,7.861370167653784,9.878240587541288,4.899109331403845,7.51590245406697,3.237331044970518,5.3269781890429915,4.748822667297558,5.545670959735749
5670,21,93396,1.5757401274016114,8.084539828769868,4.171188236807545,8.158644852396236,4.526974318355791,7.455770765660627,9.754252296687097,1.375125521857784,4.262993788139465,3.358314858130367,0.18390693949252634
5671,0,146570,7.875509310153344,9.827699950798383,4.236792918303321,1.5473785542953244,6.459559060920368,3.844961348424386,9.965326288832397,1.3394535437660193,2.3411524653520885,2.220518501002857,9.769084181129463
5672,12,138582,5.012922322248269,0.6573486596351397,7.502312546867735,7.04888206121466,5.733995441252263,9.336341991387052,9.268880656997787,5.369914715917561,6.359542585776757,6.203469795769221,9.340733430880656
5673,21,43067,6.433556628770434,5.937459324583831,0.9394285326244967,9.913175570896588,0.9460131703526997,7.8325693819445386,7.864816485383455,7.966766047831416,5.523838200125227,7.8997676091890545,4.385024855925232
5674,8,118373,1.583219273466664,0.7956093757597271,6.469130950862763,7.016407994989853,4.921805483079192,0.1460098868120674,4.726436336716947,3.885733733883381,2.1262426080747554,2.882442425354937,7.664976233557713
5675,9,149557,4.048966020971512,8.895307732900894,2.0908410570083436,8.425848336703446,0.5978336322307876,5.343413026700289,6.415523214770239,9.819337437064702,9.461934212499978,6.8686488581142635,1.5117525372758145
5676,8,99655,3.5139173432229374,5.739786673670293,4.511987550036578,2.1908674841320153,1.6351855703160034,9.468708000007613,9.37817344912909,0.22265567355195137,5.085241776127533,6.982286259712844,8.552105824142537
5677,22,94518,7.060089787314387,5.667627208375582,1.5602525237818643,6.433985931165368,8.045367739368778,8.651483997518252,6.284365509293394,1.5765329784399396,8.101791642887598,4.908323739121707,9.925796171638813
5678,3,76776,3.62938768991158,6.383952876588097,4.06944142856497,0.23200312558704583,4.202029241867895,7.8560874644649035,6.460752642736367,8.454007996065956,4.297369884937357,5.594760308258319,5.231262693467871
5679,4,116243,0.2952265865863568,1.5651759951018807,7.720871643054485,4.833940288406096,3.8986618618128666,0.2684743546323787,5.140308075790423,8.167864885381158,9.502924803742498,5.1506781970955995,6.733410683068623
5680,16,98727,8.297439087294366,9.009385385051722,9.73201924065059,1.4462947818577798,4.172077241600415,7.762957581768688,3.323418234289904,5.239232129649929,4.4664711856844255,9.303303992528818,0.3567367321546122
5681,3,101881,6.674601250497888,3.9009233148743383,3.85968013745459,3.243353142529175,9.988473898032431,3.820962197003992,6.9355046836117085,6.999955591804218,0.9097739647514114,6.914092654667126,4.123300924251668
5682,19,69000,2.3299534007952505,4.858619927304132,2.225141968978174,9.090720301414573,2.0316978922437636,2.6253151636395278,2.1159230891954826,1.6633235104809507,3.482139419594871,3.2406066373708544,4.108047583646501
5683,16,71905,6.6863050118757545,5.326613853309631,6.9659393759565,2.3469880938401366,7.8896935229922684,7.956933232429844,7.836558912967119,2.715005822669622,1.6961463083965,2.8224286810913446,9.114890612855888
5684,11,53065,4.415351568267871,9.033650291932782,0.08015152997779218,0.7974317729475633,3.6230959264142104,6.128203018964004,3.3637440060887047,8.184268973761883,0.12076153707684889,7.70082105841616,6.297155911782993
5685,13,142525,3.026828718400636,2.942235827625872,4.220368796337239,8.879978323800655,0.563659408717162,2.9547895724711246,1.3521309571076845,6.452523305704715,3.6009031389704935,5.813411076103564,6.9244059639524025
5686,12,147905,2.6312363300264074,7.606695592124092,6.885755827968072,3.8390894159636746,9.574031797795406,2.529419863090837,6.926699644715461,2.8514687370725533,4.0563526749873215,5.445932195286305,8.741620561310562
5687,14,99704,3.127761584662443,8.580688231207898,8.857758938785617,3.7574756418632846,0.30460552235303084,4.447661871219828,4.413775989189014,6.242392612807503,6.14829207270676,0.7872625519593801,9.900465999839179
5688,6,76726,3.66144283152928,0.8599809177235374,4.838077916715515,8.147904284540626,7.134654745227022,6.794595142073192,0.31198995462758394,9.813215657378615,6.692922540295959,0.31492324883738765,2.716992940310492
5689,24,94506,9.20409283201027,8.944564551871496,5.187037908087719,6.945651460836299,9.576160433807843,0.35903294812197784,6.128318774435225,0.1503055029930711,5.700933150633503,4.366869564045151,6.949624865781771
5690,24,115792,2.4574429909131554,5.428824427626542,6.968751749077814,9.864653178060252,4.446641844985305,1.1401110765212885,7.068750124273841,6.954360615332821,6.142011487105666,1.8571593736748593,3.883757585296105
5691,24,126091,7.244190924521235,5.762551356622922,8.809669864010294,4.4624487458158555,1.455547343052881,7.635186010032326,0.6857898326020906,2.0372374586640882,7.407102695366985,1.3696941048704814,5.103306106815983
5692,18,70348,7.6933676604246255,3.989939267386399,1.3288852720651156,6.572132640218053,1.8244039512084653,1.1161661487451013,3.6061676972373533,2.2466085611240016,7.489509552545307,3.66054354541144,5.673441309691551
5693,4,65525,6.957880150559529,4.534172512300563,3.4133308290406497,2.371675542689553,8.579865457738414,9.353582251321214,4.186021514639301,9.781599280068647,5.077459827979123,2.9171109909057247,0.17565763690044922
5694,3,41651,1.0153287215078488,2.1822598736787278,6.2579874656679655,1.4956523943400124,3.2871473200914125,0.7666219641467997,2.095719969517976,2.0027988185204793,8.64202168793031,4.947217051970273,3.6855925479038554
5695,15,135506,8.90995932259593,9.90036801889772,5.569740969595321,9.114115093123687,7.657047839452864,8.596078905308289,9.585877996613677,8.177259969092459,7.150800508258515,5.092028298239698,3.9828363710783874
5696,20,77588,6.446879676328752,7.331122660446726,5.321837423076,1.827879410031209,3.6870933672328974,4.366227646336286,1.9161894205298335,1.1193529148742476,4.352239282738266,9.8032220335234,0.6263109699001612
5697,19,101902,1.4053539084419353,5.660687671988173,7.535133501073484,7.609198975961141,3.7406592850481992,5.84474622468809,2.389525634133718,5.600405555169665,5.351861721101667,3.425818255406753,7.376563027447839
5698,18,102820,4.438197245738146,9.692240472958707,2.4905779552233778,7.355354180444599,8.003864851914916,9.328241325116638,6.339421099549019,9.90326315563412,2.926996324114336,4.551403438455668,8.31065032973083
5699,21,127372,1.606333885502066,3.3767312789127546,9.240487337637207,9.237754127944653,4.62650908825626,0.1884766903863322,2.2763303808469173,5.214689878102021,5.341458824731373,2.60497648993377,0.8722108330435907
5700,0,102112,2.226234553316803,4.9066493829368945,3.0424285063851917,1.4515916383236782,9.612280639855017,6.778454625311544,0.9985575578822181,3.9921689502314504,0.3606234499897121,1.7638971947263793,3.354168872421368
5701,1,46345,2.405536444532639,5.248507364679607,2.3435120468212203,0.16497528315144727,4.6200266620490265,4.640682773460947,2.648365144216218,9.244057634309916,3.602191269891104,4.502504450893933,2.863322988490343
5702,1,94863,8.540332138758028,6.100971203968227,6.062111181898716,1.726867230253235,3.1292287424746936,4.218603745651687,4.407269466536233,6.222886555754748,3.2846520935638934,2.765186636957062,0.510912009162674
5703,0,140674,4.909290979658709,9.16668437826819,6.764464998100879,6.138469434618685,1.0496677072960103,7.022290007169944,0.7640878614711988,7.582147913144053,4.740407828920208,1.1915690841795434,2.027491039138475
5704,11,134205,1.1302633578928056,0.7782806786609509,6.945120041407905,1.5345253502017886,1.6100576070364758,4.661599046839541,0.5658671474481769,1.7299386824872764,6.294805380103513,3.2870067412558743,7.957948272704224
5705,12,120617,4.763375219412507,1.8791046400500755,4.369467801139657,8.81702860419172,1.0770997817205719,2.112100687253875,5.349659463064897,9.73760457366668,5.206075487529571,4.213909734818269,9.723416503849084
5706,20,127084,6.875673902129512,5.83864472841899,0.788432526982572,4.073883203552851,1.618377357281624,7.34169188001614,4.916220075276354,5.575175429941119,9.104875179632439,3.799725740591456,1.9735808757054507
5707,24,40350,9.131058876377153,0.24200027021510473,8.684383959355348,1.1314644890787162,2.1532687208441423,2.9020582788808493,4.57716877972803,3.845989399143759,0.41270805282623946,1.53180401292906,4.396961270388177
5708,17,123142,3.4033430069531043,4.521241209492649,6.024280059227199,9.441814496249561,4.883946170262238,5.793915523923582,6.668780530874395,7.926861006528848,3.433412282102112,8.17995495086705,0.7919908530920494
5709,23,124519,3.244172499386544,5.303513076110793,8.607640276202027,9.998281721651667,6.83858405696305,7.428689122025547,8.330779775023004,2.329082103764039,7.819057184315609,0.2340310724587913,1.993669064787994
5710,4,59654,4.936287005667873,0.2324097584904583,6.056430092670054,2.325859673201661,1.7700221469835897,8.525013559664758,2.642165776547871,5.283980873102364,0.5486958093451588,4.149522210773647,6.819654054736487
5711,21,142780,4.690725114265727,4.366303772309572,9.203497326367874,8.04399495215586,0.6268537506219074,6.088487630331121,6.281478189803247,1.3994115589792555,2.513272229592136,5.244167269409554,2.743019285717958
5712,24,111967,1.2358236314426552,6.5562884839522155,9.62903690619298,4.296867504617462,9.173335184097732,0.5556072400616641,8.697874973341454,6.210052991649403,8.127796045263723,2.6877953192810686,5.975547969832622
5713,0,78403,1.4604892629572719,9.702014158648241,8.614776985487135,8.996156968600102,5.621695469824207,1.234132499347328,0.42846383994810555,9.762486585846293,7.878546027384469,0.8497312167772864,6.6470891169276065
5714,9,104342,2.278286167224224,6.136893877702841,1.3233778447874922,3.535433153942545,4.292319662061387,9.473985841584739,4.226449459350988,8.442751868066638,7.681993460078175,5.51497443571929,9.402796695676512
5715,0,149683,8.051448025706744,2.3100530010385567,9.15518445458538,0.04416974723519651,3.087486787221164,5.022892780635713,4.770966932726358,4.264559743344481,9.320267022547085,1.0864431810728048,4.6720472350545
5716,13,140478,7.955765189608071,5.685118935766518,5.580176857281783,9.86541841473091,5.0509990102314,3.508032742524654,0.6192634124002161,7.278611639033525,8.805567194605038,0.3753451580054168,7.416494731370189
5717,12,76655,6.339838532303613,0.01023428052314257,4.9092628476958025,7.996822370560905,9.05523103198288,8.979462515703917,0.5449322223511233,0.4492615832002711,5.936535768015744,7.098844416351766,9.562859085812912
5718,16,142572,5.2293416524349094,5.765589614481678,0.8700989159124939,4.979788638283108,0.9686389325184108,1.3164180529352332,1.3197463052037306,2.5610005281611525,3.692818768494508,5.128097031506602,3.906766803052115
5719,1,115465,5.164871998191617,1.0828685247783187,4.813571790679845,5.730497769460955,0.3640950379717123,1.156825552045837,0.7156949868455942,7.293886009712343,5.8167029392136005,2.228434791501811,1.862848072935941
5720,7,84769,3.3545655362038183,2.0241004412739496,4.669171146772266,2.1724124002879908,3.2984463659638608,1.5406435952031539,9.81451565003965,2.9567149041008713,6.761653360913024,7.103745709117809,4.3525128023497786
5721,3,71661,9.1504924422307,7.996587453148861,8.729420743140192,8.62273117158133,5.70968677307798,7.390475667058728,3.267061922357024,0.4576767496734713,5.982397747519843,5.453105542382327,6.344971632186839
5722,23,42482,2.8412617290655016,1.9531721212477537,8.318946821293878,1.3374657244175092,6.708603634108364,8.838065494834558,3.010701150587205,3.228924528277033,6.712573089829382,4.7168766130589805,5.775443718865885
